LineId,Content,EventId,EventTemplate
92,generating core.2599,5,generating core.<:NUM:>
93,generating core.1818,5,generating core.<:NUM:>
94,generating core.1694,5,generating core.<:NUM:>
95,generating core.3401,5,generating core.<:NUM:>
96,generating core.25350,5,generating core.<:NUM:>
97,generating core.1820,5,generating core.<:NUM:>
98,"CE sym 2, at 0x1b85f080, mask 0x02",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
99,generating core.254,5,generating core.<:NUM:>
100,generating core.1887,5,generating core.<:NUM:>
101,"CE sym 2, at 0x1b85fe80, mask 0x02",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
102,generating core.8280,5,generating core.<:NUM:>
103,generating core.12357,5,generating core.<:NUM:>
104,data TLB error interrupt,10,data TLB error interrupt
105,data TLB error interrupt,10,data TLB error interrupt
106,data TLB error interrupt,10,data TLB error interrupt
107,data TLB error interrupt,10,data TLB error interrupt
108,data TLB error interrupt,10,data TLB error interrupt
109,data TLB error interrupt,10,data TLB error interrupt
110,data TLB error interrupt,10,data TLB error interrupt
111,data TLB error interrupt,10,data TLB error interrupt
112,data TLB error interrupt,10,data TLB error interrupt
113,data TLB error interrupt,10,data TLB error interrupt
114,data TLB error interrupt,10,data TLB error interrupt
115,data TLB error interrupt,10,data TLB error interrupt
116,data TLB error interrupt,10,data TLB error interrupt
117,data TLB error interrupt,10,data TLB error interrupt
118,data TLB error interrupt,10,data TLB error interrupt
119,data TLB error interrupt,10,data TLB error interrupt
120,data TLB error interrupt,10,data TLB error interrupt
121,data TLB error interrupt,10,data TLB error interrupt
122,data TLB error interrupt,10,data TLB error interrupt
123,data TLB error interrupt,10,data TLB error interrupt
124,data TLB error interrupt,10,data TLB error interrupt
125,data TLB error interrupt,10,data TLB error interrupt
126,data TLB error interrupt,10,data TLB error interrupt
127,data TLB error interrupt,10,data TLB error interrupt
128,data TLB error interrupt,10,data TLB error interrupt
129,data TLB error interrupt,10,data TLB error interrupt
130,data TLB error interrupt,10,data TLB error interrupt
131,data TLB error interrupt,10,data TLB error interrupt
132,data TLB error interrupt,10,data TLB error interrupt
133,data TLB error interrupt,10,data TLB error interrupt
134,data TLB error interrupt,10,data TLB error interrupt
135,data TLB error interrupt,10,data TLB error interrupt
136,data TLB error interrupt,10,data TLB error interrupt
137,data TLB error interrupt,10,data TLB error interrupt
138,data TLB error interrupt,10,data TLB error interrupt
139,data TLB error interrupt,10,data TLB error interrupt
140,data TLB error interrupt,10,data TLB error interrupt
141,data TLB error interrupt,10,data TLB error interrupt
142,data TLB error interrupt,10,data TLB error interrupt
143,data TLB error interrupt,10,data TLB error interrupt
144,data TLB error interrupt,10,data TLB error interrupt
145,data TLB error interrupt,10,data TLB error interrupt
146,data TLB error interrupt,10,data TLB error interrupt
147,data TLB error interrupt,10,data TLB error interrupt
148,data TLB error interrupt,10,data TLB error interrupt
149,data TLB error interrupt,10,data TLB error interrupt
150,data TLB error interrupt,10,data TLB error interrupt
151,data TLB error interrupt,10,data TLB error interrupt
152,data TLB error interrupt,10,data TLB error interrupt
153,data TLB error interrupt,10,data TLB error interrupt
154,data TLB error interrupt,10,data TLB error interrupt
155,data TLB error interrupt,10,data TLB error interrupt
156,data TLB error interrupt,10,data TLB error interrupt
157,data TLB error interrupt,10,data TLB error interrupt
158,data TLB error interrupt,10,data TLB error interrupt
159,data TLB error interrupt,10,data TLB error interrupt
160,data TLB error interrupt,10,data TLB error interrupt
161,data TLB error interrupt,10,data TLB error interrupt
162,data TLB error interrupt,10,data TLB error interrupt
163,data TLB error interrupt,10,data TLB error interrupt
164,"CE sym 10, at 0x08d10580, mask 0x08",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
165,ciod: Message code 0 is not 51 or 4294967295,11,ciod: Message code <:NUM:> is not <:NUM:> or <:NUM:>
166,data storage interrupt,12,data storage interrupt
167,data storage interrupt,12,data storage interrupt
168,data storage interrupt,12,data storage interrupt
169,data storage interrupt,12,data storage interrupt
170,data storage interrupt,12,data storage interrupt
171,data storage interrupt,12,data storage interrupt
172,data storage interrupt,12,data storage interrupt
173,data storage interrupt,12,data storage interrupt
174,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
175,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
176,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
177,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
178,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
179,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
180,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
181,generating core.2522,5,generating core.<:NUM:>
182,generating core.1711,5,generating core.<:NUM:>
183,generating core.2332,5,generating core.<:NUM:>
184,generating core.4505,5,generating core.<:NUM:>
185,generating core.1521,5,generating core.<:NUM:>
186,data storage interrupt,12,data storage interrupt
187,data storage interrupt,12,data storage interrupt
188,data storage interrupt,12,data storage interrupt
189,data storage interrupt,12,data storage interrupt
190,data storage interrupt,12,data storage interrupt
191,data storage interrupt,12,data storage interrupt
192,data storage interrupt,12,data storage interrupt
193,data storage interrupt,12,data storage interrupt
194,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
195,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
196,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
197,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
198,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
199,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
200,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
201,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
202,data storage interrupt,12,data storage interrupt
203,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
204,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
205,data address: 0x00000002,,
206,data address: 0x00000002,,
207,machine check: i-fetch......................0,,
208,machine check: i-fetch......................0,,
209,program interrupt: illegal instruction......0,,
210,data storage interrupt,12,data storage interrupt
211,data storage interrupt,12,data storage interrupt
212,data storage interrupt,12,data storage interrupt
213,data storage interrupt,12,data storage interrupt
214,data storage interrupt,12,data storage interrupt
215,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
216,data storage interrupt,12,data storage interrupt
217,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
218,data storage interrupt,12,data storage interrupt
219,data address: 0x00000002,,
220,data storage interrupt,12,data storage interrupt
221,data address: 0x00000002,,
222,data address: 0x00000002,,
223,data storage interrupt,12,data storage interrupt
224,data address: 0x00000002,,
225,machine check: i-fetch......................0,,
226,data storage interrupt,12,data storage interrupt
227,data storage interrupt,12,data storage interrupt
228,data storage interrupt,12,data storage interrupt
229,data storage interrupt,12,data storage interrupt
230,data address: 0x00000002,,
231,instruction address: 0x00004ed8,13,instruction address: <:HEX:>
232,exception syndrome register: 0x00800000,,
233,exception syndrome register: 0x00800000,,
234,exception syndrome register: 0x00800000,,
235,exception syndrome register: 0x00800000,,
236,program interrupt: illegal instruction......0,,
237,program interrupt: illegal instruction......0,,
238,data address: 0x00000002,,
239,exception syndrome register: 0x00800000,,
240,machine check: i-fetch......................0,,
241,data store interrupt caused by dcbf.........0,,
242,machine check: i-fetch......................0,,
243,data store interrupt caused by dcbf.........0,,
244,program interrupt: illegal instruction......0,,
245,program interrupt: illegal instruction......0,,
246,program interrupt: privileged instruction...0,,
247,program interrupt: privileged instruction...0,,
248,program interrupt: trap instruction.........0,,
249,program interrupt: imprecise exception......0,,
250,store operation.............................1,,
251,store operation.............................1,,
252,machine state register: 0x00002000,,
253,data store interrupt caused by icbi.........0,,
254,"problem state (0=sup,1=usr).......0",,
255,data store interrupt caused by icbi.........0,,
256,data store interrupt caused by icbi.........0,,
257,floating point instr. enabled.....1,,
258,floating point instr. enabled.....1,,
259,floating point instr. enabled.....1,,
260,auxiliary processor.........................0,,
261,machine check enable..............0,,
262,machine check enable..............0,,
263,floating pt ex mode 0 enable......0,,
264,program interrupt: unimplemented operation..0,,
265,debug interrupt enable............0,,
266,floating pt ex mode 1 enable......0,,
267,byte ordering exception.....................0,,
268,byte ordering exception.....................0,,
269,data address space................0,,
270,data address space................0,,
271,program interrupt: imprecise exception......0,,
272,core configuration register: 0x00002000,,
273,program interrupt: imprecise exception......0,,
274,program interrupt: fp cr update.............0,,
275,guaranteed instruction cache block touch.0,,
276,guaranteed instruction cache block touch.0,,
277,program interrupt: fp cr field .............0,,
278,program interrupt: fp cr field .............0,,
279,program interrupt: fp cr field .............0,,
280,guaranteed data cache block touch........1,,
281,program interrupt: fp cr field .............0,,
282,force load/store alignment...............0,6,force load/store alignment...............<:NUM:>
283,icache prefetch depth....................0,,
284,machine state register: 0x00002000,,
285,machine state register: 0x00002000,,
286,icache prefetch threshold................0,,
287,icache prefetch threshold................0,,
288,machine state register: 0x00002000,,
289,wait state enable.................0,,
290,critical input interrupt enable...0,,
291,"problem state (0=sup,1=usr).......0",,
292,"problem state (0=sup,1=usr).......0",,
293,floating point instr. enabled.....1,,
294,special purpose registers:,,
295,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,,
296,rts internal error,,
297,floating pt ex mode 0 enable......0,,
298,floating pt ex mode 0 enable......0,,
299,debug wait enable.................0,,
300,floating pt ex mode 1 enable......0,,
301,instruction address space.........0,,
302,data address space................0,,
303,data address space................0,,
304,data address space................0,,
305,core configuration register: 0x00002000,,
306,core configuration register: 0x00002000,,
307,core configuration register: 0x00002000,,
308,core configuration register: 0x00002000,,
309,core configuration register: 0x00002000,,
310,core configuration register: 0x00002000,,
311,disable store gathering..................0,,
312,disable store gathering..................0,,
313,disable store gathering..................0,,
314,generating core.42,5,generating core.<:NUM:>
315,total of 1 ddr error(s) detected and corrected,,
316,generating core.145,5,generating core.<:NUM:>
317,instruction cache parity error corrected,1,instruction cache parity error corrected
318,instruction cache parity error corrected,1,instruction cache parity error corrected
319,instruction cache parity error corrected,1,instruction cache parity error corrected
320,instruction cache parity error corrected,1,instruction cache parity error corrected
321,instruction cache parity error corrected,1,instruction cache parity error corrected
322,instruction cache parity error corrected,1,instruction cache parity error corrected
323,generating core.1978,5,generating core.<:NUM:>
324,generating core.2040,5,generating core.<:NUM:>
325,generating core.15,5,generating core.<:NUM:>
326,instruction cache parity error corrected,1,instruction cache parity error corrected
327,instruction cache parity error corrected,1,instruction cache parity error corrected
328,instruction cache parity error corrected,1,instruction cache parity error corrected
329,instruction cache parity error corrected,1,instruction cache parity error corrected
330,instruction cache parity error corrected,1,instruction cache parity error corrected
331,instruction cache parity error corrected,1,instruction cache parity error corrected
332,instruction cache parity error corrected,1,instruction cache parity error corrected
333,generating core.16218,5,generating core.<:NUM:>
334,instruction cache parity error corrected,1,instruction cache parity error corrected
335,instruction cache parity error corrected,1,instruction cache parity error corrected
336,generating core.8531,5,generating core.<:NUM:>
337,generating core.2961,5,generating core.<:NUM:>
338,generating core.15966,5,generating core.<:NUM:>
339,generating core.42,5,generating core.<:NUM:>
340,generating core.93,5,generating core.<:NUM:>
341,generating core.2605,5,generating core.<:NUM:>
342,generating core.6037,5,generating core.<:NUM:>
343,generating core.886,5,generating core.<:NUM:>
344,generating core.3053,5,generating core.<:NUM:>
345,generating core.2790,5,generating core.<:NUM:>
346,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,4,ciod: failed to read message prefix on control stream (CioStream socket to <:IP:>:<:NUM:>
347,instruction cache parity error corrected,1,instruction cache parity error corrected
348,generating core.1488,5,generating core.<:NUM:>
349,"CE sym 2, at 0x0b85f680, mask 0x0e",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
350,generating core.2186,5,generating core.<:NUM:>
351,generating core.978,5,generating core.<:NUM:>
352,generating core.2808,5,generating core.<:NUM:>
353,generating core.2486,5,generating core.<:NUM:>
354,generating core.334,5,generating core.<:NUM:>
355,generating core.5401,5,generating core.<:NUM:>
356,generating core.14418,5,generating core.<:NUM:>
357,generating core.2558,5,generating core.<:NUM:>
358,generating core.9785,5,generating core.<:NUM:>
359,generating core.4614,5,generating core.<:NUM:>
360,generating core.7615,5,generating core.<:NUM:>
361,generating core.15935,5,generating core.<:NUM:>
362,"ciod: Error loading /home/draeger/testQboxhang-nozerobytebug-nosleepyescomm: invalid or missing program image, No such file or directory",,
363,ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,,
364,"CE sym 0, at 0x1b858280, mask 0x40",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
365,generating core.8089,5,generating core.<:NUM:>
366,generating core.4660,5,generating core.<:NUM:>
367,generating core.721,5,generating core.<:NUM:>
368,generating core.5287,5,generating core.<:NUM:>
369,generating core.783,5,generating core.<:NUM:>
370,"1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 1",9,"<:NUM:> ddr errors(s) detected and corrected on rank <:NUM:>, symbol <:NUM:>, bit <:NUM:>"
371,instruction cache parity error corrected,1,instruction cache parity error corrected
372,"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",,
373,instruction cache parity error corrected,1,instruction cache parity error corrected
374,199680 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
375,1969920 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
376,2576000 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
377,2576000 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
378,6182400 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
379,6182400 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
380,6182400 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
381,3091200 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
382,3091200 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
383,3091200 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
384,"CE sym 12, at 0x1b786f60, mask 0x04",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
385,"CE sym 0, at 0x1b8584e0, mask 0x80",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
386,"CE sym 23, at 0x03f89c00, mask 0x10",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
387,23431872 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
388,259966605 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
389,255244071 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
390,259822751 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
391,generating core.24721,5,generating core.<:NUM:>
392,generating core.4184,5,generating core.<:NUM:>
393,generating core.58109,5,generating core.<:NUM:>
394,generating core.9881,5,generating core.<:NUM:>
395,generating core.19579,5,generating core.<:NUM:>
396,generating core.4501,5,generating core.<:NUM:>
397,generating core.50230,5,generating core.<:NUM:>
398,generating core.62516,5,generating core.<:NUM:>
399,generating core.27921,5,generating core.<:NUM:>
400,generating core.16830,5,generating core.<:NUM:>
401,generating core.9369,5,generating core.<:NUM:>
402,generating core.10140,5,generating core.<:NUM:>
403,generating core.37749,5,generating core.<:NUM:>
404,generating core.9654,5,generating core.<:NUM:>
405,generating core.56155,5,generating core.<:NUM:>
406,generating core.40250,5,generating core.<:NUM:>
407,generating core.45353,5,generating core.<:NUM:>
408,generating core.9578,5,generating core.<:NUM:>
409,generating core.14856,5,generating core.<:NUM:>
410,generating core.62468,5,generating core.<:NUM:>
411,generating core.38415,5,generating core.<:NUM:>
412,generating core.39138,5,generating core.<:NUM:>
413,generating core.10394,5,generating core.<:NUM:>
414,generating core.41347,5,generating core.<:NUM:>
415,generating core.7619,5,generating core.<:NUM:>
416,generating core.54486,5,generating core.<:NUM:>
417,generating core.22421,5,generating core.<:NUM:>
418,generating core.18261,5,generating core.<:NUM:>
419,generating core.58616,5,generating core.<:NUM:>
420,generating core.47736,5,generating core.<:NUM:>
421,generating core.25048,5,generating core.<:NUM:>
422,generating core.58777,5,generating core.<:NUM:>
423,generating core.49137,5,generating core.<:NUM:>
424,generating core.42553,5,generating core.<:NUM:>
425,generating core.2109,5,generating core.<:NUM:>
426,generating core.718,5,generating core.<:NUM:>
427,generating core.10752,5,generating core.<:NUM:>
428,generating core.323,5,generating core.<:NUM:>
429,"ciod: Error loading /home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV: invalid or missing program image, No such file or directory",,
430,"CE sym 5, at 0x11042a80, mask 0x04",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
431,instruction cache parity error corrected,1,instruction cache parity error corrected
432,generating core.21112,5,generating core.<:NUM:>
433,program interrupt,,
434,generating core.28370,5,generating core.<:NUM:>
435,program interrupt: illegal instruction......1,,
436,program interrupt: illegal instruction......1,,
437,program interrupt: privileged instruction...0,,
438,data store interrupt caused by dcbf.........0,,
439,data store interrupt caused by icbi.........0,,
440,data store interrupt caused by icbi.........0,,
441,auxiliary processor.........................0,,
442,auxiliary processor.........................0,,
443,auxiliary processor.........................0,,
444,program interrupt: unimplemented operation..0,,
445,program interrupt: imprecise exception......0,,
446,program interrupt: imprecise exception......0,,
447,generating core.14700,5,generating core.<:NUM:>
448,program interrupt,,
449,program interrupt,,
450,instruction address: 0x0062fe04,13,instruction address: <:HEX:>
451,exception syndrome register: 0x08000000,,
452,program interrupt: illegal instruction......1,,
453,program interrupt: privileged instruction...0,,
454,data store interrupt caused by dcbf.........0,,
455,data store interrupt caused by dcbf.........0,,
456,auxiliary processor.........................0,,
457,"CE sym 0, at 0x1b8594e0, mask 0x40",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
458,Node card is not fully functional,,
459,"CE sym 10, at 0x08e70580, mask 0x08",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
460,generating core.1786,5,generating core.<:NUM:>
461,generating core.26918,5,generating core.<:NUM:>
462,generating core.10125,5,generating core.<:NUM:>
463,generating core.4230,5,generating core.<:NUM:>
464,generating core.179,5,generating core.<:NUM:>
465,generating core.1177,5,generating core.<:NUM:>
466,generating core.32693,5,generating core.<:NUM:>
467,generating core.7151,5,generating core.<:NUM:>
468,generating core.7023,5,generating core.<:NUM:>
469,344040 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
470,344040 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
471,344040 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
472,generating core.29308,5,generating core.<:NUM:>
473,generating core.2586,5,generating core.<:NUM:>
474,generating core.6040,5,generating core.<:NUM:>
475,generating core.16904,5,generating core.<:NUM:>
476,generating core.26186,5,generating core.<:NUM:>
477,generating core.26156,5,generating core.<:NUM:>
478,generating core.2112,5,generating core.<:NUM:>
479,generating core.23659,5,generating core.<:NUM:>
480,generating core.1605,5,generating core.<:NUM:>
481,generating core.16483,5,generating core.<:NUM:>
482,generating core.257,5,generating core.<:NUM:>
483,generating core.18751,5,generating core.<:NUM:>
484,generating core.22783,5,generating core.<:NUM:>
485,generating core.8021,5,generating core.<:NUM:>
486,generating core.10734,5,generating core.<:NUM:>
487,generating core.3613,5,generating core.<:NUM:>
488,generating core.1916,5,generating core.<:NUM:>
489,generating core.4246,5,generating core.<:NUM:>
490,generating core.7777,5,generating core.<:NUM:>
491,generating core.5935,5,generating core.<:NUM:>
492,generating core.8691,5,generating core.<:NUM:>
493,generating core.5512,5,generating core.<:NUM:>
494,generating core.1123,5,generating core.<:NUM:>
495,generating core.1641,5,generating core.<:NUM:>
496,"CE sym 0, at 0x1b858ca0, mask 0x40",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
497,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,,
498,"CE sym 0, at 0x1b858280, mask 0x40",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
499,"CE sym 22, at 0x049af800, mask 0x02",3,"CE sym <:NUM:>, at <:HEX:>, mask <:HEX:>"
500,generating core.1165,5,generating core.<:NUM:>
501,generating core.23615,5,generating core.<:NUM:>
502,generating core.865,5,generating core.<:NUM:>
503,generating core.1626,5,generating core.<:NUM:>
504,generating core.16594,5,generating core.<:NUM:>
505,generating core.30586,5,generating core.<:NUM:>
506,generating core.18540,5,generating core.<:NUM:>
507,generating core.9825,5,generating core.<:NUM:>
508,generating core.6698,5,generating core.<:NUM:>
509,generating core.4525,5,generating core.<:NUM:>
510,generating core.28084,5,generating core.<:NUM:>
511,generating core.6028,5,generating core.<:NUM:>
512,generating core.536,5,generating core.<:NUM:>
513,generating core.15655,5,generating core.<:NUM:>
514,generating core.8628,5,generating core.<:NUM:>
515,generating core.12122,5,generating core.<:NUM:>
516,generating core.2210,5,generating core.<:NUM:>
517,generating core.10312,5,generating core.<:NUM:>
518,generating core.228,5,generating core.<:NUM:>
519,generating core.332,5,generating core.<:NUM:>
520,generating core.15740,5,generating core.<:NUM:>
521,generating core.3389,5,generating core.<:NUM:>
522,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,,
523,Can not get assembly information for node card,,
524,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
525,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
526,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
527,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
528,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
529,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
530,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
531,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
532,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
533,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
534,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
535,1146800 double-hummer alignment exceptions,2,<:NUM:> double-hummer alignment exceptions
