LineId,Content,EventId,EventTemplate
165,Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,9,Targeting <:*:> and nodes:node-[<:NUM:>-<:NUM:>] child of command <:NUM:>
166,Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],10,Targeting domains:node-D7 and nodes:node-[<:NUM:>\ <:NUM:>\ <:NUM:>]
167,Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,9,Targeting <:*:> and nodes:node-[<:NUM:>-<:NUM:>] child of command <:NUM:>
168,Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,9,Targeting <:*:> and nodes:node-[<:NUM:>-<:NUM:>] child of command <:NUM:>
169,Targeting domains:node-D0 and nodes:node-0,11,Targeting <:*:> and nodes:node-<:NUM:>
170,Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],12,Targeting domains:node-D[<:NUM:>\ <:NUM:>] and nodes:node-[<:NUM:>\ <:NUM:>]
171,Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,9,Targeting <:*:> and nodes:node-[<:NUM:>-<:NUM:>] child of command <:NUM:>
172,Targeting domains:node-D2 and nodes:node-84,11,Targeting <:*:> and nodes:node-<:NUM:>
173,psu failure\ ambient=28,13,psu failure\ ambient=<:NUM:>
174,psu failure\ ambient=28,13,psu failure\ ambient=<:NUM:>
175,psu failure\ ambient=28,13,psu failure\ ambient=<:NUM:>
176,psu failure\ ambient=28,13,psu failure\ ambient=<:NUM:>
177,psu failure\ ambient=31,13,psu failure\ ambient=<:NUM:>
178,Temperature (41C) exceeds warning threshold,14,Temperature (41C) exceeds warning threshold
179,Temperature (41C) exceeds warning threshold,14,Temperature (41C) exceeds warning threshold
180,ClusterFileSystem: There is no server for ServerFileSystem domain storage234,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
181,ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
182,ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
183,ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
184,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
185,ClusterFileSystem: There is no server for ServerFileSystem domain storage934,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
186,ClusterFileSystem: There is no server for ServerFileSystem domain storage131,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
187,ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
188,ClusterFileSystem: There is no server for ServerFileSystem domain storage444,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
189,ClusterFileSystem: There is no server for ServerFileSystem domain storage141,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
190,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
191,ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
192,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
193,ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
194,ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
195,ClusterFileSystem: There is no server for ServerFileSystem domain storage242,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
196,ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
197,ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
198,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
199,ClusterFileSystem: There is no server for ServerFileSystem domain storage221,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
200,ClusterFileSystem: There is no server for ServerFileSystem domain storage622,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
201,ClusterFileSystem: There is no server for ServerFileSystem domain storage112,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
202,ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
203,ClusterFileSystem: There is no server for ServerFileSystem domain storage142,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
204,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
205,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
206,ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
207,ClusterFileSystem: There is no server for ServerFileSystem domain storage411,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
208,ClusterFileSystem: There is no server for ServerFileSystem domain storage132,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
209,ClusterFileSystem: There is no server for ServerFileSystem domain storage832,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
210,ClusterFileSystem: There is no server for ServerFileSystem domain storage531,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
211,ClusterFileSystem: There is no server for ServerFileSystem domain storage321,15,ClusterFileSystem: There is no server for ServerFileSystem domain <:*:>
212,NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,,
213,NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,,
214,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,,
215,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
216,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
217,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
218,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
219,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),,
220,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
221,Fan speeds ( 3552 3534 3375 11637 3515 3479 ),,
222,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
223,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
224,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),,
225,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
226,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
227,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
228,Fan speeds ( 3552 3534 3375 4470 3515 3479 ),,
229,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
230,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
231,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
232,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
233,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
234,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
235,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
236,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
237,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
238,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
239,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
240,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
241,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
242,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
243,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
244,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
245,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
246,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
247,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
248,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
249,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
250,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
251,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
252,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
253,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),,
254,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
255,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
256,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
257,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
258,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
259,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
260,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
261,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
262,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
263,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
264,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
265,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
266,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
267,Fan speeds ( 3552 3534 3375 4530 3515 3479 ),,
268,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
269,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
270,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
271,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
272,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),,
273,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),,
274,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
275,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
276,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
277,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
278,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
279,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
280,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
281,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
282,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
283,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
284,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
285,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
286,Fan speeds ( 3552 3534 3391 4299 3515 3479 ),,
287,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
288,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
289,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),,
290,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),,
291,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),,
292,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
293,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
294,Fan speeds ( 3534 3534 3375 4272 3497 3479 ),,
295,Fan speeds ( 3534 3534 3375 4470 3497 3479 ),,
296,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
297,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
298,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
299,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
300,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
301,Fan speeds ( 3534 3534 3375 4115 3497 3479 ),,
302,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
303,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
304,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),,
305,Command has been aborted,,
306,power/control problem,,
307,Link error,,
308,Link error,,
309,Link error,,
310,Link error,,
311,Link in reset,,
312,Link error,,
313,Link error,,
314,Link error,,
315,Link error,,
316,Link error,,
317,Link in reset,,
318,Link ok,,
319,Link error on broadcast tree Interconnect-0T00:00:2:1,,
320,Link error on broadcast tree Interconnect-1T00:00:3:6,,
321,Link error on broadcast tree Interconnect-1T00:00:2:0,,
322,Link error on broadcast tree Interconnect-1T00:00:2:0,,
323,ServerFileSystem: ServerFileSystem domain root14_local is full,,
324,ServerFileSystem: ServerFileSystem domain root10_local is full,,
325,ServerFileSystem: ServerFileSystem domain root22_local is full,,
326,ServerFileSystem: ServerFileSystem domain root13_local is full,,
327,ServerFileSystem: ServerFileSystem domain root26_tmp is full,,
328,ServerFileSystem: ServerFileSystem domain root7_local is full,,
329,ServerFileSystem: ServerFileSystem domain root1_local is full,,
330,ServerFileSystem: ServerFileSystem domain root22_local is full,,
331,ServerFileSystem: ServerFileSystem domain root3_local is full,,
332,ServerFileSystem: ServerFileSystem domain root25_local is full,,
333,ServerFileSystem: ServerFileSystem domain root26_local is full,,
334,ServerFileSystem: ServerFileSystem domain root22_local is full,,
335,ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96,,
336,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-160,,
337,ClusterFileSystem: ServerFileSystem domain root3_domain is no longer served by node node-128,,
338,ClusterFileSystem: ServerFileSystem domain root9_domain is no longer served by node node-224,,
339,ClusterFileSystem: ServerFileSystem domain root10_domain is no longer served by node node-224,,
340,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96,,
341,ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0,,
342,ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57,,
343,ClusterFileSystem: ServerFileSystem domain root29_local is no longer served by node node-28,,
344,ClusterFileSystem: ServerFileSystem domain root12_domain is no longer served by node node-11,,
345,ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196,,
346,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187,,
347,ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228,,
348,ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245,,
349,ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11,,
350,ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114,,
351,ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,,
352,ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37,,
353,ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18,,
354,ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,,
355,ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182,,
356,ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,,
357,ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4,,
358,ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167,,
359,ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,,
360,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,,
361,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,,
362,ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,,
363,ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,,
364,ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,,
365,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,,
366,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,,
367,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,,
368,ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,,
369,ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,,
370,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,,
371,running,,
372,running,,
373,running,,
374,running,,
375,running,,
376,running,,
377,running,,
378,blocked,,
379,blocked,,
380,running,,
381,running,,
382,not responding,,
383,not responding,,
384,configured out,,
385,running,,
386,running,,
387,running,,
388,not responding,,
389,not responding,,
390,running,,
391,not responding,,
392,not responding,,
393,configured out,,
394,not responding,,
395,running,,
396,running,,
397,running,,
398,running,,
399,not responding,,
400,not responding,,
401,not responding,,
402,inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,,
403,running,,
404,running,,
405,running,,
406,running,,
407,running,,
408,running,,
409,running,,
410,configured out,,
411,running,,
412,active,,
413,configured out,,
414,running,,
415,running,,
416,configured out,,
417,configured out,,
418,configured out,,
419,running,,
420,configured out,,
421,not responding,,
422,running,,
423,running,,
424,configured out,,
425,not responding,,
426,running,,
427,configured out,,
428,not responding,,
429,inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,,
430,configured out,,
431,not responding,,
432,running,,
433,configured out,,
434,configured out,,
435,configured out,,
436,not responding,,
437,configured out,,
438,configured out,,
439,running,,
440,running,,
441,running,,
442,configured out,,
443,configured out,,
444,not responding,,
445,not responding,,
446,configured out,,
447,running,,
448,configured out,,
449,configured out,,
450,running,,
451,not responding,,
452,active,,
453,running,,
454,running,,
455,configured out,,
456,running,,
457,configured out,,
458,running,,
459,running,,
460,blocked,,
461,not responding,,
462,not responding,,
463,running,,
464,not responding,,
465,not responding,,
466,not responding,,
467,running,,
468,running,,
469,running,,
470,not responding,,
471,running,,
472,running,,
473,configured out,,
474,configured out,,
475,running,,
476,running,,
477,not responding,,
478,running,,
479,running,,
480,not responding,,
481,configured out,,
482,configured out,,
483,configured out,,
484,configured out,,
485,configured out,,
486,not responding,,
487,not responding,,
488,not responding,,
489,running,,
490,running,,
491,configured out,,
492,configured out,,
493,configured out,,
494,configured out,,
495,running,,
