LineId,Content,EventId,EventTemplate
15,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
16,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
17,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 3098 bytes (3.02 KB) received, lifetime 00:01",5,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes <:*:> KB) received, lifetime <:NUM:>:<:NUM:>"
18,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
19,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 815 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
20,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
21,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 783 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
22,"proxy.cse.cuhk.edu.hk:5070 close, 850 bytes sent, 10547 bytes (10.2 KB) received, lifetime 00:02",6,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <:NUM:>:<:NUM:>"
23,"proxy.cse.cuhk.edu.hk:5070 close, 408 bytes sent, 421 bytes received, lifetime 00:03",2,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <:NUM:>:<:NUM:>"
24,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
25,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
26,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
27,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
28,"proxy.cse.cuhk.edu.hk:5070 close, 19904 bytes (19.4 KB) sent, 27629 bytes (26.9 KB) received, lifetime 02:19",5,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes <:*:> KB) received, lifetime <:NUM:>:<:NUM:>"
29,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
30,"proxy.cse.cuhk.edu.hk:5070 close, 1118 bytes (1.09 KB) sent, 340 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
31,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
32,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
33,"proxy.cse.cuhk.edu.hk:5070 close, 1143 bytes (1.11 KB) sent, 365 bytes received, lifetime 00:01",6,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <:NUM:>:<:NUM:>"
34,"proxy.cse.cuhk.edu.hk:5070 close, 1093 bytes (1.06 KB) sent, 1006 bytes received, lifetime 00:01",6,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <:NUM:>:<:NUM:>"
35,"proxy.cse.cuhk.edu.hk:5070 close, 428 bytes sent, 5365 bytes (5.23 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
36,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
37,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
38,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
39,"proxy.cse.cuhk.edu.hk:5070 close, 1268 bytes (1.23 KB) sent, 6274 bytes (6.12 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
40,"proxy.cse.cuhk.edu.hk:5070 close, 845 bytes sent, 12076 bytes (11.7 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
41,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
42,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
43,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
44,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
45,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
46,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
47,"proxy.cse.cuhk.edu.hk:5070 close, 431 bytes sent, 7896 bytes (7.71 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
48,"proxy.cse.cuhk.edu.hk:5070 close, 431 bytes sent, 9780 bytes (9.55 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
49,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
50,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
51,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
52,"proxy.cse.cuhk.edu.hk:5070 close, 1590 bytes (1.55 KB) sent, 472 bytes received, lifetime 00:01",6,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <:NUM:>:<:NUM:>"
53,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
54,"proxy.cse.cuhk.edu.hk:5070 close, 416 bytes sent, 10670 bytes (10.4 KB) received, lifetime 00:01",6,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <:NUM:>:<:NUM:>"
55,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
56,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
57,"proxy.cse.cuhk.edu.hk:5070 close, 1327 bytes (1.29 KB) sent, 3250 bytes (3.17 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
58,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
59,"proxy.cse.cuhk.edu.hk:5070 close, 1107 bytes (1.08 KB) sent, 29322 bytes (28.6 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
60,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
61,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
62,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:17",2,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <:NUM:>:<:NUM:>"
63,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
64,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
65,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
66,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
67,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
68,"proxy.cse.cuhk.edu.hk:5070 close, 1133 bytes (1.10 KB) sent, 11393 bytes (11.1 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
69,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
70,"proxy.cse.cuhk.edu.hk:5070 close, 483 bytes sent, 342 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
71,"proxy.cse.cuhk.edu.hk:5070 close, 1210 bytes (1.18 KB) sent, 366 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
72,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
73,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
74,"proxy.cse.cuhk.edu.hk:5070 close, 697 bytes sent, 324 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
75,"proxy.cse.cuhk.edu.hk:5070 close, 704 bytes sent, 2476 bytes (2.41 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
76,"proxy.cse.cuhk.edu.hk:5070 close, 7829 bytes (7.64 KB) sent, 578548 bytes (564 KB) received, lifetime 00:18",5,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes <:*:> KB) received, lifetime <:NUM:>:<:NUM:>"
77,"proxy.cse.cuhk.edu.hk:5070 close, 3425 bytes (3.34 KB) sent, 212164 bytes (207 KB) received, lifetime 00:18",5,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes <:*:> KB) received, lifetime <:NUM:>:<:NUM:>"
78,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
79,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
80,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
81,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
82,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
83,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
84,"proxy.cse.cuhk.edu.hk:5070 close, 934 bytes sent, 5869 bytes (5.73 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
85,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
86,"proxy.cse.cuhk.edu.hk:5070 close, 1325 bytes (1.29 KB) sent, 514 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
87,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2439 bytes (2.38 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
88,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
89,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
90,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
91,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
92,"proxy.cse.cuhk.edu.hk:5070 close, 508 bytes sent, 29786 bytes (29.0 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
93,"proxy.cse.cuhk.edu.hk:5070 close, 508 bytes sent, 47293 bytes (46.1 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
94,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",2,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <:NUM:>:<:NUM:>"
95,"proxy.cse.cuhk.edu.hk:5070 close, 1190 bytes (1.16 KB) sent, 367 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
96,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
97,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
98,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",3,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes sent, <:NUM:> bytes received, lifetime <<:NUM:> sec"
99,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
100,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2247 bytes (2.19 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
101,"proxy.cse.cuhk.edu.hk:5070 close, 1033 bytes (1.00 KB) sent, 46810 bytes (45.7 KB) received, lifetime <1 sec",7,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) received, lifetime <<:NUM:> sec"
102,"proxy.cse.cuhk.edu.hk:5070 close, 2380 bytes (2.32 KB) sent, 678 bytes received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
103,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1,proxy.cse.cuhk.edu.hk:<:NUM:> open through proxy proxy.cse.cuhk.edu.hk:<:NUM:> HTTPS
104,"proxy.cse.cuhk.edu.hk:5070 close, 974 bytes sent, 9624 bytes (9.39 KB) received, lifetime <1 sec",4,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes <:*:> <:*:> <:*:> <:*:> <:*:> received, lifetime <<:NUM:> sec"
105,"proxy.cse.cuhk.edu.hk:5070 close, 4512 bytes (4.40 KB) sent, 82166 bytes (80.2 KB) received, lifetime 00:01",5,"proxy.cse.cuhk.edu.hk:<:NUM:> close, <:NUM:> bytes (<:NUM:>.<:NUM:> KB) sent, <:NUM:> bytes <:*:> KB) received, lifetime <:NUM:>:<:NUM:>"
